Sr.No,District,Taluka,College Name,University,College Type,Course Name,Course Type,Is Professional,Course (Aided / Unaided),Course Duration (In months),Course Category
110,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Environmental Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
111,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Digital Electronics,Post Graduate Course,Professional Course,UnAided,24,Engineering
112,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Electronics and Telecommunication Engg,Under Graduate Course,Professional Course,UnAided,48,Engineering
113,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Information Technology,Post Graduate Course,Professional Course,UnAided,24,Engineering
114,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Computer Science and Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
115,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (Direct Second Year) - Civil Engineering,Under Graduate Course,Professional Course,UnAided,36,Engineering
116,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Thermal Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
117,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master in Computer Application (Direct Second Year) - Master in  Computer Application(2nd Year),Post Graduate Course,Professional Course,UnAided,24,MCA
118,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Computer Science and Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
119,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Electronics and Telecommunication Engg,Post Graduate Course,Professional Course,UnAided,24,Engineering
120,Amravati,Amravati,"Prof. Ram Meghe Institute of Technology & Research, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Information Technology,Under Graduate Course,Professional Course,UnAided,48,Engineering
121,Yavatmal,Yavatmal,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,M. B. A.,Post Graduate Course,Professional Course,UnAided,24,Management
122,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,M. B. A.,Post Graduate Course,Professional Course,UnAided,24,Management
123,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Mechanical Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
124,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Civil Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
125,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Computer Science and Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
126,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master in Computer Application,Post Graduate Course,Professional Course,UnAided,36,MCA
127,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Electronics and Telecommunication Engg,Under Graduate Course,Professional Course,UnAided,48,Engineering
128,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Architecture - Architecture,Under Graduate Course,Professional Course,UnAided,60,ARCHITECTURE AND TOWN PLANNING
129,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Electrical Power System,Post Graduate Course,Professional Course,UnAided,24,Engineering
130,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Computer Science and Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
131,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Electronics and Telecommunication Engg,Post Graduate Course,Professional Course,UnAided,24,Engineering
132,Amravati,Amravati,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Electrical Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
133,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Computer Science and Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
134,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Electronics and Telecommunication Engg,Under Graduate Course,Professional Course,UnAided,48,Engineering
135,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Computer Science and Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
136,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Electronics and Telecommunication Engg,Post Graduate Course,Professional Course,UnAided,24,Engineering
137,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Information Technology,Under Graduate Course,Professional Course,UnAided,48,Engineering
138,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Electrical Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
139,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,M. B. A.,Post Graduate Course,Professional Course,UnAided,24,Management
140,Amravati,Amravati,"P.R. Patil College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Civil Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
141,Amravati,Amravati,"G.H. Raisoni Institute of Management Studies, Anjangaon, Bari Road,Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,M. B. A.,Post Graduate Course,Professional Course,UnAided,24,Management
142,Yavatmal,Yavatmal,"Dr. Babasaheb Nandurkar College of Physical Education , Yavatmal",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master in Computer Application,Post Graduate Course,Professional Course,UnAided,36,MCA
143,Amravati,Amravati,"Shree Hanuman Vyayam Prasark Mandal's P.G. Department of Computer Science & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,NonAided,Master in Computer Application,Post Graduate Course,Professional Course,UnAided,36,MCA
144,Amravati,Amravati,"P.R.Patil College of Management, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master in Computer Application,Post Graduate Course,Professional Course,UnAided,36,MCA
145,Amravati,Amravati,"P.R.Patil College of Management, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,M. B. A.,Post Graduate Course,Professional Course,UnAided,24,Management
146,Buldana,Shegaon,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master in Computer Application,Post Graduate Course,Professional Course,UnAided,36,MCA
147,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Digital Electronics,Post Graduate Course,Professional Course,UnAided,24,Engineering
148,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Electronics and Telecommunication Engg,Under Graduate Course,Professional Course,UnAided,48,Engineering
149,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Computer Science and Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
150,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Electronics and Telecommunication Engg,Post Graduate Course,Professional Course,UnAided,24,Engineering
151,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Information Technology,Under Graduate Course,Professional Course,UnAided,48,Engineering
152,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Instrumentation Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
153,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (Direct Second Year) - Computer Science and Engineering,Under Graduate Course,Professional Course,UnAided,36,Engineering
154,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,M. B. A.,Post Graduate Course,Professional Course,UnAided,24,Management
155,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Computer Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
156,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Civil Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
157,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Mechanical Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
158,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Information Technology,Post Graduate Course,Professional Course,UnAided,24,Engineering
159,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Computer Science and Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
160,Amravati,Amravati,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (Direct Second Year) - Electronics and Telecommunication Engg,Under Graduate Course,Professional Course,UnAided,36,Engineering
161,Yavatmal,Pusad,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Pharmacy - Pharmacology,Post Graduate Course,Professional Course,UnAided,24,Pharmacy
162,Yavatmal,Pusad,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Pharmacy - Pharmacy,Under Graduate Course,Professional Course,UnAided,48,Pharmacy
163,Yavatmal,Pusad,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Pharmacy - Pharmaceutics,Post Graduate Course,Professional Course,UnAided,24,Pharmacy
164,Yavatmal,Pusad,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Pharmacy - Industrial  Pharmacy,Post Graduate Course,Professional Course,UnAided,24,Pharmacy
165,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Civil Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
166,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Chemical Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
167,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Mechanical Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
168,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Production Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
169,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Civil Engineering (Structural Engineering),Post Graduate Course,Professional Course,UnAided,24,Engineering
170,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Architecture - Architecture,Under Graduate Course,Professional Course,UnAided,60,ARCHITECTURE AND TOWN PLANNING
171,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Polymer Technology,Under Graduate Course,Professional Course,UnAided,48,Engineering
172,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Master of Engineering (M. E.) - Chemical Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
173,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Computer Science and Engineering,Under Graduate Course,Professional Course,UnAided,48,Engineering
174,Akola,Akola,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",SANT GADGE BABA AMRAVATI UNIVERSITY,Un-Aided,Bachelor of Engineering (B. E.) - Textile Engineering / Technology,Under Graduate Course,Professional Course,UnAided,48,Engineering
175,Yavatmal,Pusad,"Janata Shikshan Prasarak Mandals Babasaheb Naik College Of Engineering, Pusad",SANT GADGE BABA AMRAVATI UNIVERSITY,NonAided,Master of Engineering (M. E.) - Computer Science and Engineering,Post Graduate Course,Professional Course,UnAided,24,Engineering
