Institute Code,Institute Name,Course Code,Branch / Course,Seat Type,Merit No.,MHT-CET Percentile,Percentile Band,Round,Year
2008,"Government College of Engineering, Chhatrapati Sambhajinagar",200829310,Electrical Engineering,GOPENS,24903,92.7307558,90-94.99,CAP Round I,2025
2008,"Government College of Engineering, Chhatrapati Sambhajinagar",200837210,Electronics and Telecommunication Engg,GOPENS,17156,95.0636221,95-98.99,CAP Round I,2025
2008,"Government College of Engineering, Chhatrapati Sambhajinagar",200861210,Mechanical Engineering,GOPENS,23376,93.203117,90-94.99,CAP Round I,2025
2015,"PURANMAL LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR",201524510,Computer Engineering,GOPENH,53170,84.0359888,80-89.99,CAP Round I,2025
2015,"PURANMAL LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR",201537210,Electronics and Telecommunication Engg,GOPENH,92055,70.6189283,Below 80,CAP Round I,2025
2015,"PURANMAL LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR",201599510,Artificial Intelligence and Data Science,GOPENH,70402,78.4342571,Below 80,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202019110,Civil Engineering,GOPENS,39592,88.2544975,80-89.99,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,GOPENS,14799,95.7536628,95-98.99,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,GOPENS,25417,92.5745163,90-94.99,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,GOPENS,20916,93.9119037,90-94.99,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,GOPENS,31357,90.8403987,90-94.99,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202050710,Chemical Engineering,GOPENS,31708,90.6674583,90-94.99,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202060610,Production Engineering,GOPENS,70638,78.4242636,Below 80,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202061210,Mechanical Engineering,GOPENS,36184,89.2945239,80-89.99,CAP Round I,2025
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202089610,Textile Technology,GOPENS,60265,81.7705077,80-89.99,CAP Round I,2025
2021,"University Department of Chemical Technology, Aurangabad",202150310,Food Technology,GOPENH,19044,94.8672079,90-94.99,CAP Round I,2025
2021,"University Department of Chemical Technology, Aurangabad",202181610,Pharmaceutical and Fine Chemical Technology,GOPENH,36087,90.1398286,90-94.99,CAP Round I,2025
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,GOPENS,11397,96.7467781,95-98.99,CAP Round I,2025
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211119110,Civil Engineering,GOPENH,182702,21.3037657,Below 80,CAP Round I,2025
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,Computer Science and Engineering,GOPENH,156210,39.6653303,Below 80,CAP Round I,2025
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211129310,Electrical Engineering,GOPENH,186518,17.8544822,Below 80,CAP Round I,2025
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211161210,Mechanical Engineering,GOPENH,192129,12.9554081,Below 80,CAP Round I,2025
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211192110,Artificial Intelligence and Machine Learning,GOPENH,174789,26.6274079,Below 80,CAP Round I,2025
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211199510,Artificial Intelligence and Data Science,GOPENH,177009,25.2088452,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,GOPENH,151552,42.7403863,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,GOPENH,94868,69.4561708,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,GOPENH,138845,49.4020979,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,GOPENH,144816,46.3957696,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,GOPENH,137624,50.3223138,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,105075,65.5190641,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291210,Computer Science and Engineering(Data Science),GOPENH,120628,58.4401523,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211292910,VLSI,GOPENH,192771,11.9485358,Below 80,CAP Round I,2025
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211293210,5G,GOPENH,156146,39.6653303,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211301110,Agricultural Engineering,GOPENS,30955,91.6070026,90-94.99,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211319110,Civil Engineering,GOPENS,115544,60.634478,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211324210,Computer Science and Engineering,GOPENS,58801,82.2162613,80-89.99,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211325710,Computer Science and Design,GOPENS,83739,73.6328536,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211326310,Artificial Intelligence (AI) and Data Science,GOPENS,65328,79.98947,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211329310,Electrical Engineering,GOPENS,101302,66.9039004,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211337210,Electronics and Telecommunication Engg,GOPENS,86869,72.6730266,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211350110,Plastic and Polymer Engineering,GOPENS,152928,41.7471281,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211361210,Mechanical Engineering,GOPENS,119123,59.1762367,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211362410,Mechatronics Engineering,GOPENS,129429,54.1537389,Below 80,CAP Round I,2025
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211384410,Electronics and Computer Engineering,GOPENS,94427,69.4936445,Below 80,CAP Round I,2025
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211419110,Civil Engineering,GOPENS,116938,60.3213757,Below 80,CAP Round I,2025
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211424210,Computer Science and Engineering,GOPENS,44814,86.675963,80-89.99,CAP Round I,2025
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211437210,Electronics and Telecommunication Engg,GOPENS,74219,77.0149774,Below 80,CAP Round I,2025
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211461210,Mechanical Engineering,GOPENS,113770,61.5619516,Below 80,CAP Round I,2025
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,50443,84.8811189,80-89.99,CAP Round I,2025
2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",211619110,Civil Engineering,GOPENH,150346,43.1964993,Below 80,CAP Round I,2025
2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",211624210,Computer Science and Engineering,GOPENH,95431,69.2179237,Below 80,CAP Round I,2025
2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",211626310,Artificial Intelligence (AI) and Data Science,GOPENH,126279,55.6405756,Below 80,CAP Round I,2025
2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",211629310,Electrical Engineering,GOPENH,160235,36.226012,Below 80,CAP Round I,2025
2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",211637210,Electronics and Telecommunication Engg,GOPENH,140428,49.1540892,Below 80,CAP Round I,2025
2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",211661510,Mechanical & Automation Engineering,GOPENH,198320,6.54341,Below 80,CAP Round I,2025
2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",211691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,107556,64.2631037,Below 80,CAP Round I,2025
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212719110,Civil Engineering,GOPENH,99216,68.1117918,Below 80,CAP Round I,2025
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212724210,Computer Science and Engineering,GOPENH,56350,82.9717485,80-89.99,CAP Round I,2025
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212724610,Information Technology,GOPENH,75110,76.8973331,Below 80,CAP Round I,2025
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212737210,Electronics and Telecommunication Engg,GOPENH,91777,70.6189283,Below 80,CAP Round I,2025
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212761210,Mechanical Engineering,GOPENH,122782,57.4376852,Below 80,CAP Round I,2025
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212791610,Automation and Robotics,GOPENH,112598,62.0615406,Below 80,CAP Round I,2025
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212792110,Artificial Intelligence and Machine Learning,GOPENH,80929,74.9785452,Below 80,CAP Round I,2025
2129,"M.S. Bidve Engineering College, Latur",212919110,Civil Engineering,GOPENH,140207,49.1540892,Below 80,CAP Round I,2025
2129,"M.S. Bidve Engineering College, Latur",212924210,Computer Science and Engineering,GOPENH,72142,78.010417,Below 80,CAP Round I,2025
2129,"M.S. Bidve Engineering College, Latur",212924610,Information Technology,GOPENH,96137,69.0979021,Below 80,CAP Round I,2025
2129,"M.S. Bidve Engineering College, Latur",212929310,Electrical Engineering,GOPENH,125843,55.9381337,Below 80,CAP Round I,2025
2129,"M.S. Bidve Engineering College, Latur",212937210,Electronics and Telecommunication Engg,GOPENH,104503,65.6692751,Below 80,CAP Round I,2025
2129,"M.S. Bidve Engineering College, Latur",212961210,Mechanical Engineering,GOPENH,157626,39.2328654,Below 80,CAP Round I,2025
2129,"M.S. Bidve Engineering College, Latur",212991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,100814,67.1459332,Below 80,CAP Round I,2025
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213019110,Civil Engineering,GOPENH,175325,25.9873754,Below 80,CAP Round I,2025
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213024210,Computer Science and Engineering,GOPENH,93482,70.2033567,Below 80,CAP Round I,2025
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213037210,Electronics and Telecommunication Engg,GOPENH,160035,36.5248856,Below 80,CAP Round I,2025
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213061210,Mechanical Engineering,GOPENH,188601,15.8481365,Below 80,CAP Round I,2025
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213099510,Artificial Intelligence and Data Science,GOPENH,129532,54.1537389,Below 80,CAP Round I,2025
2131,"Shree Tuljabhavani College of Engineering, Tuljapur",213119110,Civil Engineering,GOPENH,144509,46.6242967,Below 80,CAP Round I,2025
2131,"Shree Tuljabhavani College of Engineering, Tuljapur",213124210,Computer Science and Engineering,GOPENH,146067,45.8266058,Below 80,CAP Round I,2025
2131,"Shree Tuljabhavani College of Engineering, Tuljapur",213137210,Electronics and Telecommunication Engg,GOPENH,197568,7.4355245,Below 80,CAP Round I,2025
2131,"Shree Tuljabhavani College of Engineering, Tuljapur",213161210,Mechanical Engineering,GOPENH,161743,35.9909439,Below 80,CAP Round I,2025
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213319110,Civil Engineering,GOPENH,191911,13.01665,Below 80,CAP Round I,2025
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213324210,Computer Science and Engineering,GOPENH,110259,63.2914656,Below 80,CAP Round I,2025
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213329310,Electrical Engineering,GOPENH,171679,29.0442453,Below 80,CAP Round I,2025
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213361210,Mechanical Engineering,GOPENH,185491,18.6473767,Below 80,CAP Round I,2025
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213384410,Electronics and Computer Engineering,GOPENH,189141,15.4704064,Below 80,CAP Round I,2025
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213391710,Data Science,GOPENH,166798,32.4837011,Below 80,CAP Round I,2025
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213399710,Artificial Intelligence,GOPENH,131357,53.6060165,Below 80,CAP Round I,2025
2134,"Peoples Education Society's College of Engineering, Aurangabad",213419110,Civil Engineering,GOPENS,147373,44.5303298,Below 80,CAP Round I,2025
2134,"Peoples Education Society's College of Engineering, Aurangabad",213424210,Computer Science and Engineering,GOPENS,78946,75.3562654,Below 80,CAP Round I,2025
2134,"Peoples Education Society's College of Engineering, Aurangabad",213429310,Electrical Engineering,GOPENS,145415,45.9816283,Below 80,CAP Round I,2025
2134,"Peoples Education Society's College of Engineering, Aurangabad",213437810,Electronics Engineering ( VLSI Design and Technology),GOPENS,158202,38.7925588,Below 80,CAP Round I,2025
2134,"Peoples Education Society's College of Engineering, Aurangabad",213461210,Mechanical Engineering,GOPENS,149394,43.5338318,Below 80,CAP Round I,2025
2134,"Peoples Education Society's College of Engineering, Aurangabad",213484410,Electronics and Computer Engineering,GOPENS,129404,54.1537389,Below 80,CAP Round I,2025
2134,"Peoples Education Society's College of Engineering, Aurangabad",213491210,Computer Science and Engineering(Data Science),GOPENS,101886,66.4263323,Below 80,CAP Round I,2025
2135,"Hi-Tech Institute of Technology, Aurangabad",213519110,Civil Engineering,GOPENH,169339,31.9226076,Below 80,CAP Round I,2025
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,GOPENH,116245,60.4378874,Below 80,CAP Round I,2025
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,GOPENH,145620,45.9245973,Below 80,CAP Round I,2025
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,113627,61.6834321,Below 80,CAP Round I,2025
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,GOPENH,168171,32.0884521,Below 80,CAP Round I,2025
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,GOPENH,114302,61.1295449,Below 80,CAP Round I,2025
2136,"Aditya Engineering College , Beed",213624610,Information Technology,GOPENH,157674,39.230205,Below 80,CAP Round I,2025
